,Household_ID,Vehicle,Calendar_Year,Model_Year,Blind_Make,Blind_Model,Blind_Submodel,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6,Cat7,Cat8,Cat9,Cat10,Cat11,Cat12,OrdCat,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,NVCat,NVVar1,NVVar2,NVVar3,NVVar4,Claim_Amount
9815,4625,3,2006,1988,BW,BW.3,BW.3.0,D,?,C,?,?,D,?,A,B,A,C,B,5,0.4429298,0.1348609,1.0972409,0.06266609999999999,0.17036479999999998,0.0972803,0.9446563,-1.2135046999999999,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9816,4626,1,2005,2002,BW,BW.176,BW.176.0,I,C,B,?,?,B,?,B,B,A,A,E,4,0.0813558,1.4316966999999998,0.5881536,1.3311936000000002,0.0395277,0.8482341999999998,1.1289705,0.3283997,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9817,4626,2,2005,2003,Y,Y.42,Y.42.2,F,C,A,C,A,B,?,B,B,A,A,B,4,-0.11951860000000002,-0.12450619999999998,0.1484873,-0.1910394,0.40230340000000003,-0.2887241,-0.923061,-0.1972371,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9818,4627,1,2005,1995,X,X.12,X.12.4,E,?,A,A,A,F,A,A,B,A,B,B,2,-1.0917508999999999,-1.7152913,-1.2399328,-1.7470998,-1.1796368,-1.3285965,-1.1196628,-1.2556212,H,-0.2315299,1.5637228,1.520359,1.0766255,0.0
9819,4627,1,2006,1996,AJ,AJ.40,AJ.40.0,I,?,A,?,?,B,?,A,B,C,A,C,5,-0.039168800000000004,0.4115192,-0.43002109999999993,0.3332853,-0.15672809999999998,0.4271385999999999,0.5023022,-0.0506495,H,-0.2315299,1.5637228,1.520359,1.0766255,0.0
9820,4627,2,2005,1996,AJ,AJ.40,AJ.40.0,I,?,A,?,?,B,?,A,B,A,A,B,5,-0.039168800000000004,0.4115192,-0.43002109999999993,0.3332853,-0.15672809999999998,0.4271385999999999,0.5023022,-0.0506495,H,-0.2315299,1.5637228,1.520359,1.0766255,0.0
9821,4627,2,2006,1999,X,X.45,X.45.4,B,A,A,A,A,D,C,A,B,A,B,D,4,-0.28021820000000003,-0.7296961999999999,0.2179083,-0.6984504,0.3785148,-0.3015909,-0.9353485999999999,-0.0353344,H,-0.2315299,1.5637228,1.520359,1.0766255,0.0
9822,4627,3,2005,1999,X,X.45,X.45.4,B,A,A,A,A,D,C,A,B,A,D,C,4,-0.28021820000000003,-0.7296961999999999,0.2179083,-0.6984504,0.3785148,-0.3015909,-0.9353485999999999,-0.0353344,H,-0.2315299,1.5637228,1.520359,1.0766255,0.0
9823,4627,3,2006,1996,M,M.16,M.16.2,B,?,A,A,A,C,C,B,B,B,C,D,2,-0.7703518,-1.0928102,-1.2399328,-1.1382066000000002,-0.8525439,-1.4151551000000002,-1.0090742,-0.9378325000000001,H,-0.2315299,1.5637228,1.520359,1.0766255,0.0
9824,4627,4,2005,1996,M,M.16,M.16.2,B,?,A,A,A,C,C,B,B,B,F,B,2,-0.7703518,-1.0928102,-1.2399328,-1.1382066000000002,-0.8525439,-1.4151551000000002,-1.0090742,-0.9378325000000001,H,-0.2315299,1.5637228,1.520359,1.0766255,0.0
9825,4629,3,2005,2003,AU,AU.14,AU.14.1,B,C,A,A,A,B,C,A,B,B,A,D,2,-0.1436235,-0.2109619,-0.38374040000000004,-0.2756079,0.0216862,-0.6852558000000001,-0.5912954,-0.35159159999999995,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9826,4629,3,2006,2003,AU,AU.14,AU.14.1,B,C,A,A,A,B,C,A,B,A,A,B,2,-0.1436235,-0.2109619,-0.38374040000000004,-0.2756079,0.0216862,-0.6852558000000001,-0.5912954,-0.35159159999999995,C,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9827,4630,1,2006,2001,AJ,AJ.58,AJ.58.2,D,C,A,?,?,D,?,A,B,A,A,B,4,2.130275,0.2213167,1.6757493000000003,0.3163716,2.043715,0.732433,1.2395589,-0.08456160000000001,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9828,4630,3,2005,2001,AJ,AJ.58,AJ.58.2,D,C,A,?,?,D,?,A,B,A,A,B,4,2.130275,0.2213167,1.6757493000000003,0.3163716,2.043715,0.732433,1.2395589,-0.08456160000000001,C,2.0546834,-0.2661168,-0.27233720000000006,-0.2514189,27.075840000000003
9829,4631,1,2005,1998,AH,AH.7,AH.7.0,D,?,A,?,?,D,?,B,B,B,A,E,5,2.3713245,0.9994181000000001,1.0972409,1.0774881,1.6274149,0.6704383,0.9938066999999999,-0.1917674,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9830,4631,1,2006,1998,AH,AH.7,AH.7.0,D,?,A,?,?,D,?,B,B,A,A,C,5,2.3713245,0.9994181000000001,1.0972409,1.0774881,1.6274149,0.6704383,0.9938066999999999,-0.1917674,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9831,4631,2,2005,1987,BW,BW.92,BW.92.0,I,?,C,?,?,C,?,A,B,B,A,E,2,-0.9230164000000001,-1.6461267,-1.5407571000000002,-1.6794449,-1.2391082,-0.9156888000000001,0.24426230000000002,-1.1988458999999998,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9832,4631,2,2006,1987,BW,BW.92,BW.92.0,I,?,C,?,?,C,?,A,B,A,A,E,2,-0.9230164000000001,-1.6461267,-1.5407571000000002,-1.6794449,-1.2391082,-0.9156888000000001,0.24426230000000002,-1.1988458999999998,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9833,4632,2,2005,1999,AJ,AJ.58,AJ.58.1,D,C,A,?,?,D,?,A,B,A,A,B,5,2.130275,0.8265066999999999,1.4674863,1.1620566,1.9664022,0.7663545999999999,1.2395589,-0.2781884,N,-0.2315299,-0.2661168,-0.27233720000000006,1.9619883000000002,0.0
9834,4632,2,2006,1999,AJ,AJ.58,AJ.58.1,D,C,A,?,?,D,?,A,B,B,B,C,5,2.130275,0.8265066999999999,1.4674863,1.1620566,1.9664022,0.7663545999999999,1.2395589,-0.2781884,N,-0.2315299,-0.2661168,-0.27233720000000006,1.9619883000000002,0.0
9835,4632,4,2005,2004,AO,AO.7,AO.7.4,F,C,A,C,A,C,?,A,B,A,A,B,2,-0.7141069,-1.2484305,-1.2399328,-1.2904298,-0.9358039,-1.3590089,-0.9353485999999999,-0.5232303,N,-0.2315299,-0.2661168,-0.27233720000000006,1.9619883000000002,0.0
9836,4632,4,2006,2004,AO,AO.7,AO.7.4,F,C,A,C,A,C,?,A,B,B,B,D,2,-0.7141069,-1.2484305,-1.2399328,-1.2904298,-0.9358039,-1.3590089,-0.9353485999999999,-0.5232303,N,-0.2315299,-0.2661168,-0.27233720000000006,1.9619883000000002,0.0
9837,4632,5,2006,2006,AJ,AJ.48,AJ.48.1,D,C,A,?,?,D,?,A,B,B,B,F,5,2.130275,0.6535951999999999,1.5831879,0.8068689,1.9545078000000002,1.8588638,1.3255723,0.8677106,N,-0.2315299,-0.2661168,-0.27233720000000006,1.9619883000000002,0.0
9838,4633,1,2005,2002,BW,BW.42,BW.42.0,I,C,B,?,?,E,?,B,B,A,F,B,5,1.447302,-0.0380505,1.791451,-0.10647089999999998,1.8177236,2.1641583,1.300997,0.8819318000000002,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9839,4633,1,2006,2004,BO,BO.35,BO.35.2,I,A,A,?,?,D,?,A,B,A,B,E,4,0.5795245,0.39422809999999997,0.9121183,0.40094009999999997,0.5747706,1.2681601999999998,1.4238732,0.6456414,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9840,4633,2,2005,1992,AH,AH.7,AH.7.0,D,?,C,?,?,D,?,A,B,B,B,C,5,2.3713245,0.048405199999999995,1.0972409,0.3163716,1.5976793,1.3114395,0.9692315,-0.6924624,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9841,4633,3,2005,2004,BO,BO.35,BO.35.2,I,A,A,?,?,D,?,A,B,A,D,B,4,0.5795245,0.39422809999999997,0.9121183,0.40094009999999997,0.5747706,1.2681601999999998,1.4238732,0.6456414,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9842,4633,3,2006,2001,AJ,AJ.14,AJ.14.1,H,A,A,?,?,D,?,A,B,A,A,D,5,2.0901003,0.4806838,1.999714,0.48550859999999996,1.2349035,1.3933191999999999,2.2102804,-0.1862977,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9843,4633,4,2006,2006,AH,AH.100,AH.100.0,D,C,A,?,?,D,?,B,B,A,A,E,5,2.5320239,2.1233423,1.4906267,2.0077415000000003,2.3232307,1.6377887,1.2149836999999999,0.322383,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9844,4633,5,2005,2001,AJ,AJ.14,AJ.14.1,H,A,A,?,?,D,?,A,B,A,B,B,5,2.0901003,0.4806838,1.999714,0.48550859999999996,1.2349035,1.3933191999999999,2.2102804,-0.1862977,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9845,4633,6,2005,2006,AH,AH.100,AH.100.0,D,C,A,?,?,D,?,B,B,A,A,C,5,2.5320239,2.1233423,1.4906267,2.0077415000000003,2.3232307,1.6377887,1.2149836999999999,0.322383,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9846,4635,1,2006,1999,AJ,AJ.122,AJ.122.3,D,C,A,?,?,C,?,A,B,A,A,C,4,1.1017979,-0.6086581999999999,-0.6151437,-0.664623,0.6996606,-0.3191366,0.2565499,-0.5024455,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9847,4635,2,2006,2000,AR,AR.35,AR.35.0,G,A,A,A,C,D,A,A,B,A,A,D,4,-0.015063900000000002,-0.470329,0.009645299999999999,-0.3601764,-0.24593520000000002,0.08207410000000001,0.7357668,-0.2656082,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9848,4635,3,2006,1997,AJ,AJ.58,AJ.58.2,D,?,A,?,?,D,?,A,B,A,A,C,5,2.130275,0.4806838,1.4674863,0.48550859999999996,1.7641993000000002,0.5359216,1.2272713,-0.6829451,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9849,4635,4,2006,1990,AJ,AJ.76,AJ.76.2,D,?,C,?,?,E,?,A,B,B,A,B,5,3.4560462999999997,-0.470329,1.6063284,-0.1910394,2.4421737,1.3956586000000002,1.4361608000000001,-0.6211376999999999,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9850,4636,1,2005,1990,BV,BV.33,BV.33.0,G,?,C,A,C,D,A,A,B,B,A,D,4,-0.17576340000000001,-1.1619747999999999,0.4261713,-1.2058613,0.1822591,0.0715467,0.30570040000000004,-0.6244195,L,3.1977898999999996,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9851,4637,2,2005,2000,BW,BW.95,BW.95.0,D,C,A,?,?,C,?,B,B,A,A,E,4,-0.2962881,-0.12450619999999998,-0.9622487,0.1472346,-0.061573800000000005,-0.6396371999999999,-0.0875033,-0.8601629999999999,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9852,4637,2,2006,2000,AH,AH.106,AH.106.0,D,C,A,?,?,D,?,B,B,B,A,B,5,0.5634545,1.6910638,1.4906267,1.5848991000000001,0.7175020000000001,0.4318174,1.0429572,-0.47236229999999996,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9853,4638,2,2005,2002,AO,AO.7,AO.7.13,F,C,A,C,A,C,?,A,B,B,A,B,2,-0.7141069,-1.2484305,-1.2399328,-1.2904298,-0.9774339,-1.3671969,-0.9353485999999999,-0.563706,M,-0.2315299,-0.2661168,-0.27233720000000006,3.068692,0.0
9854,4639,1,2005,2003,AJ,AJ.122,AJ.122.1,D,C,A,?,?,C,?,A,B,B,B,C,4,1.1017979,-0.5740759,-0.6151437,-0.6307956,0.6996606,-0.3203063,0.2565499,-0.4302457,N,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0.0
9855,4639,3,2006,2002,AJ,AJ.52,AJ.52.1,D,C,A,?,?,D,?,A,B,B,B,C,4,0.6357693,0.2213167,1.6757493000000003,0.3163716,0.9375462999999999,0.4715876,1.2272713,-0.3296035,N,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0.0
9856,4639,4,2005,2002,AJ,AJ.52,AJ.52.1,D,C,A,?,?,D,?,A,B,A,A,C,4,0.6357693,0.2213167,1.6757493000000003,0.3163716,0.9375462999999999,0.4715876,1.2272713,-0.3296035,N,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0.0
9857,4640,1,2005,2000,AO,AO.7,AO.7.6,F,A,A,C,A,C,?,A,B,A,A,C,2,-0.706072,-1.0409367,-1.1473714,-1.0874654,-0.9536453000000001,-1.4362098,-1.0582247,-0.6058226,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9858,4640,1,2006,2000,AO,AO.7,AO.7.6,F,A,A,C,A,C,?,A,B,A,A,B,2,-0.706072,-1.0409367,-1.1473714,-1.0874654,-0.9536453000000001,-1.4362098,-1.0582247,-0.6058226,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9859,4640,2,2005,2003,BW,BW.42,BW.42.0,I,C,F,?,?,E,?,A,B,A,A,E,5,1.447302,1.6910638,1.791451,1.5848991000000001,1.8177236,2.2226439,1.300997,1.0103600000000001,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9860,4640,2,2006,2003,BW,BW.42,BW.42.0,I,C,F,?,?,E,?,A,B,A,B,D,5,1.447302,1.6910638,1.791451,1.5848991000000001,1.8177236,2.2226439,1.300997,1.0103600000000001,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9861,4641,2,2005,1999,W,W.28,W.28.7,I,A,A,?,?,C,?,A,B,A,A,C,4,-1.4934998,-0.107215,-1.2399328,0.06266609999999999,-2.2679641,-0.5846608,1.0306696,-0.25630970000000003,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9862,4641,2,2006,1999,W,W.28,W.28.7,I,A,A,?,?,C,?,A,B,C,F,B,4,-1.4934998,-0.107215,-1.2399328,0.06266609999999999,-2.2679641,-0.5846608,1.0306696,-0.25630970000000003,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9863,4642,1,2005,2003,AN,AN.11,AN.11.0,I,A,B,?,?,C,?,A,B,A,B,B,2,-0.7141069,-0.6432405,0.1484873,-0.6984504,-0.8287553,-0.1085887,0.4040013,-0.46043829999999997,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9864,4642,1,2006,2003,AN,AN.11,AN.11.0,I,A,B,?,?,C,?,A,B,A,B,C,2,-0.7141069,-0.6432405,0.1484873,-0.6984504,-0.8287553,-0.1085887,0.4040013,-0.46043829999999997,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9865,4643,2,2005,2002,K,K.78,K.78.2,D,A,A,?,?,C,?,C,B,A,C,B,4,0.7964689,0.048405199999999995,-0.40688070000000004,-0.0219024,0.6996606,-0.1834502,0.5883155,-0.3279626,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9866,4643,2,2006,2005,BU,BU.38,BU.38.6,F,C,A,C,A,B,B,A,B,A,A,B,4,-0.4810925999999999,-0.6432405,-0.6151437,-0.6984504,0.1525234,-0.268839,-0.9476361999999999,0.37926770000000004,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9867,4643,3,2005,2005,BU,BU.38,BU.38.6,F,C,A,C,A,B,B,A,B,B,B,B,4,-0.4810925999999999,-0.6432405,-0.6151437,-0.6984504,0.1525234,-0.268839,-0.9476361999999999,0.37926770000000004,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9868,4643,3,2006,2006,AR,AR.1,AR.1.1,B,C,A,A,A,C,C,A,B,B,B,F,2,-0.6498271,-0.7469873,-0.6845648,-0.7322778,-0.7633367,-1.0548843,-0.6158706,-0.7064648,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9869,4644,1,2005,2002,BW,BW.131,BW.131.0,D,C,A,?,?,E,?,B,B,A,B,D,5,2.5320239,1.950431,1.7683107,2.1768785,2.1686050999999997,2.1126909,1.6573378,0.45660909999999993,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9870,4644,1,2006,2002,BW,BW.131,BW.131.0,D,C,A,?,?,E,?,B,B,B,B,B,5,2.5320239,1.950431,1.7683107,2.1768785,2.1686050999999997,2.1126909,1.6573378,0.45660909999999993,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9871,4644,2,2005,2004,W,W.28,W.28.3,I,A,A,?,?,C,?,A,B,A,B,C,4,-1.4934998,0.048405199999999995,-1.2399328,0.06266609999999999,-2.1252327,-0.41622250000000005,0.8463554,-0.4707214,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9872,4644,2,2006,2004,W,W.28,W.28.3,I,A,A,?,?,C,?,A,B,A,C,D,4,-1.4934998,0.048405199999999995,-1.2399328,0.06266609999999999,-2.1252327,-0.41622250000000005,0.8463554,-0.4707214,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9873,4645,2,2005,2002,BO,BO.58,BO.58.2,D,A,A,?,?,E,?,A,B,A,D,C,4,2.1463451,0.8265066999999999,1.6757493000000003,0.7392141,1.9604551,2.0062473,1.2764218,0.3015982,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9874,4645,2,2006,2006,AU,AU.34,AU.34.0,I,C,B,?,?,B,?,A,A,B,A,C,4,-0.0632738,0.9994181000000001,0.4493116,0.9083511000000001,-0.21025239999999998,0.2902825,0.4654393,0.5635960999999999,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9875,4647,3,2005,2004,K,K.7,K.7.3,B,A,A,A,A,B,C,B,A,A,B,B,2,-0.3927078,-0.5222025,-0.3143194,-0.5800545,-0.1150981,-0.5858305,-0.5912954,-0.2420885,C,-0.2315299,-0.2661168,-0.27233720000000006,4.1753955000000005,0.0
9876,4648,1,2005,2002,AJ,AJ.58,AJ.58.2,D,C,A,?,?,D,?,A,B,B,B,B,4,2.130275,0.2213167,1.6757493000000003,0.3163716,2.043715,0.7452998000000001,1.2395589,-0.039710199999999994,E,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9877,4648,1,2006,2002,AJ,AJ.58,AJ.58.2,D,C,A,?,?,D,?,A,B,A,A,C,4,2.130275,0.2213167,1.6757493000000003,0.3163716,2.043715,0.7452998000000001,1.2395589,-0.039710199999999994,E,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9878,4649,2,2005,1990,X,X.38,X.38.5,C,?,E,B,A,C,?,A,B,B,F,B,5,-0.9230164000000001,0.6535951999999999,-0.8696874,0.5700771,-0.6860239,-0.9683257,-1.303977,-1.2596687,H,-0.2315299,-0.2661168,5.1057515,-0.2514189,0.0
9879,4649,2,2006,1990,X,X.38,X.38.5,C,?,E,B,A,C,?,A,B,B,F,D,5,-0.9230164000000001,0.6535951999999999,-0.8696874,0.5700771,-0.6860239,-0.9683257,-1.303977,-1.2596687,H,-0.2315299,-0.2661168,5.1057515,-0.2514189,0.0
9880,4650,1,2005,2004,L,L.29,L.29.1,B,C,A,A,A,D,C,B,A,B,F,B,4,-0.11951860000000002,0.2213167,0.403031,0.1472346,0.426092,-0.1284738,-0.8370476,0.036318500000000004,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9881,4651,1,2005,1997,K,K.7,K.7.0,B,?,A,A,A,B,C,A,B,A,A,C,2,-0.5453724,-0.9890633,-0.45316140000000005,-0.9859833,-0.15672809999999998,-0.7051409000000001,-0.8984856999999999,-0.4080388,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9882,4651,3,2006,2004,Y,Y.42,Y.42.2,F,C,A,C,A,B,?,B,B,B,A,E,4,-0.11951860000000002,-0.12450619999999998,0.1484873,-0.1910394,0.40230340000000003,-0.2887241,-0.923061,-0.0741692,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9883,4652,1,2005,2004,BO,BO.35,BO.35.2,I,A,A,?,?,D,?,A,B,A,A,B,5,0.5795245,2.4691653,0.9121183,2.5997209999999997,0.5747706,1.2681601999999998,1.4238732,0.6456414,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9884,4652,1,2006,2004,BO,BO.35,BO.35.2,I,A,A,?,?,D,?,A,B,A,A,C,5,0.5795245,2.4691653,0.9121183,2.5997209999999997,0.5747706,1.2681601999999998,1.4238732,0.6456414,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9885,4652,2,2005,2004,BO,BO.60,BO.60.1,D,C,A,?,?,E,?,A,B,B,A,B,4,2.2909745999999998,2.0368866999999997,1.8145913,1.9231731,2.1745522,2.3150508,1.4361608000000001,0.5739886,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9886,4652,2,2006,1998,AJ,AJ.52,AJ.52.1,D,?,A,?,?,D,?,A,B,B,F,C,4,0.6357693,0.2213167,1.4674863,0.3163716,0.6580305999999999,0.34291940000000004,1.1658332,-0.7699130999999999,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9887,4652,3,2005,1998,AJ,AJ.52,AJ.52.1,D,?,A,?,?,D,?,A,B,B,A,D,4,0.6357693,0.2213167,1.4674863,0.3163716,0.6580305999999999,0.34291940000000004,1.1658332,-0.7699130999999999,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9888,4653,2,2005,1997,AJ,AJ.40,AJ.40.0,I,?,A,?,?,B,?,A,B,C,A,E,4,-0.039168800000000004,-0.6086581999999999,-0.43002109999999993,-0.5293134,-0.15672809999999998,0.41193230000000003,0.5023022,0.0188155,J,-0.2315299,2.0211828,-0.27233720000000006,-0.2514189,0.0
9889,4653,3,2005,1999,AJ,AJ.122,AJ.122.3,D,C,A,?,?,C,?,A,B,B,A,B,4,1.1017979,-0.6086581999999999,-0.6151437,-0.664623,0.6996606,-0.3191366,0.2565499,-0.5024455,J,-0.2315299,2.0211828,-0.27233720000000006,-0.2514189,0.0
9890,4653,4,2005,2001,BO,BO.35,BO.35.0,I,A,A,?,?,B,?,A,B,B,A,E,5,0.31437020000000004,0.740051,-0.1291967,0.7392141,0.12873479999999998,0.9605264000000001,1.018382,0.4738933,J,-0.2315299,2.0211828,-0.27233720000000006,-0.2514189,0.0
9891,4654,1,2005,1997,K,K.2,K.2.1,I,?,A,?,?,B,?,A,B,A,C,E,4,-0.5373374,-0.0726328,-1.2862133999999998,-0.0219024,-0.7395480999999999,-0.1717531,0.5883155,-0.0131275,N,-0.2315299,-0.2661168,-0.27233720000000006,1.9619883000000002,0.0
9892,4654,1,2006,1997,K,K.2,K.2.1,I,?,A,?,?,B,?,A,B,A,E,D,4,-0.5373374,-0.0726328,-1.2862133999999998,-0.0219024,-0.7395480999999999,-0.1717531,0.5883155,-0.0131275,N,-0.2315299,-0.2661168,-0.27233720000000006,1.9619883000000002,0.0
9893,4655,1,2005,1995,K,K.7,K.7.5,B,?,A,A,A,B,C,A,B,B,C,C,2,-0.7141069,-1.0755191000000002,-0.5457227,0.1472346,-0.1983581,-0.7706447,-0.9353485999999999,-0.3514822,J,1.4831301000000001,-0.2661168,1.9685331999999998,-0.2514189,0.0
9894,4655,1,2006,1995,K,K.7,K.7.5,B,?,A,A,A,B,C,A,B,B,A,E,2,-0.7141069,-1.0755191000000002,-0.5457227,0.1472346,-0.1983581,-0.7706447,-0.9353485999999999,-0.3514822,J,3.1977898999999996,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9895,4655,4,2005,2003,BO,BO.52,BO.52.1,D,A,A,?,?,D,?,A,B,A,D,D,5,0.6839791999999999,2.7285322999999995,1.8145913,2.5997209999999997,0.9851235,1.0424062,1.4361608000000001,-0.2776415,J,1.4831301000000001,-0.2661168,1.9685331999999998,-0.2514189,0.0
9896,4655,4,2006,2003,BO,BO.52,BO.52.1,D,A,A,?,?,D,?,A,B,B,B,D,5,0.6839791999999999,2.7285322999999995,1.8145913,2.5997209999999997,0.9851235,1.0424062,1.4361608000000001,-0.2776415,J,3.1977898999999996,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9897,4655,5,2006,2007,K,K.7,K.7.2,B,C,B,A,A,B,C,B,A,B,B,B,2,-0.21593829999999997,-0.5567847,-0.0829161,-0.5631408,-0.1150981,-0.37879179999999996,-0.5912954,-0.32850949999999995,J,3.1977898999999996,-0.2661168,-0.27233720000000006,-0.2514189,0.0
9898,4656,1,2005,1992,BW,BW.3,BW.3.0,D,?,C,?,?,D,?,A,B,A,A,C,5,0.4429298,0.048405199999999995,1.0972409,0.3163716,0.176312,0.1230139,0.9446563,-0.8224220999999999,N,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0.0
9899,4656,2,2006,1999,AJ,AJ.14,AJ.14.1,H,A,A,?,?,D,?,A,B,A,E,E,5,2.0901003,0.4806838,1.6757493000000003,0.48550859999999996,1.2349035,1.2552934,2.2102804,-0.1414463,J,-0.2315299,-0.2661168,4.2094035000000005,-0.2514189,0.0
9900,4656,3,2005,1999,AJ,AJ.14,AJ.14.1,H,A,A,?,?,D,?,A,B,B,B,C,5,2.0901003,0.4806838,1.6757493000000003,0.48550859999999996,1.2349035,1.2552934,2.2102804,-0.1414463,N,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0.0
9901,4656,3,2006,1995,AJ,AJ.52,AJ.52.0,D,?,E,?,?,D,?,A,B,B,F,B,4,0.386685,-0.7296961999999999,1.6063284,-0.6984504,0.3547263,0.3616348,0.9938066999999999,-1.0519301,J,-0.2315299,-0.2661168,4.2094035000000005,-0.2514189,0.0
9902,4656,4,2005,1995,AJ,AJ.52,AJ.52.0,D,?,E,?,?,D,?,A,B,A,B,C,4,0.386685,-0.7296961999999999,1.6063284,-0.6984504,0.3547263,0.3616348,0.9938066999999999,-1.0519301,N,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0.0
9903,4656,5,2006,1997,AJ,AJ.54,AJ.54.3,D,?,A,?,?,D,?,A,B,B,B,B,5,0.6598742,0.4806838,1.72203,0.48550859999999996,0.7472377,0.7757122,1.5467494,-0.5341697,J,-0.2315299,-0.2661168,4.2094035000000005,-0.2514189,0.0
9904,4656,6,2006,2005,Y,Y.38,Y.38.1,E,C,A,A,A,B,?,B,B,A,F,F,4,0.025111,0.2213167,-0.5225824,0.1472346,-0.1983581,-0.1506983,-0.5667201999999999,0.049992699999999994,J,-0.2315299,-0.2661168,4.2094035000000005,-0.2514189,0.0
9905,4656,7,2006,1992,X,X.45,X.45.2,B,?,E,A,A,B,C,A,B,A,A,C,4,-0.4810925999999999,-0.8161519,-0.1986177,-0.5293134,0.051421900000000006,-0.5788121999999999,-1.0582247,-0.6560343000000001,J,-0.2315299,-0.2661168,4.2094035000000005,-0.2514189,0.0
9906,4657,1,2005,1996,X,X.38,X.38.0,C,?,A,C,A,B,?,A,B,B,F,C,4,-0.8587365,-0.7296961999999999,-0.059775699999999994,-0.6984504,-0.5730281,-0.6103944,-1.1933885,-0.5379984999999999,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
